586,Drug Type: HUMAN OTC DRUG,Tussin Cough Non-Drowsy,DEXTROMETHORPHAN HBR,HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of TUSSIN COUGH NON-DROWSY (dextromethorphan hbr capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Cough Non-Drowsy can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Cough Non-Drowsy.",https://www.healthgrades.com/drugs/fda/tussin-cough-non-drowsy-dextromethorphan-hbr-capsule-liquid-filled
587,Drug Type: HUMAN OTC DRUG,Tussin Cough Non-Drowsy Liquidgels,DEXTROMETHORPHAN HBR,HUMAN OTC DRUG,ORAL,"CAPSULE, LIQUID FILLED","Get an overview of TUSSIN COUGH NON-DROWSY LIQUIDGELS (dextromethorphan hbr capsule, liquid filled), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Cough Non-Drowsy Liquidgels can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Cough Non-Drowsy Liquidgels.",https://www.healthgrades.com/drugs/fda/tussin-cough-non-drowsy-liquidgels-dextromethorphan-hbr-capsule-liquid-filled
588,Drug Type: HUMAN OTC DRUG,Tussin DM,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,NA,ORAL,"Get an overview of TUSSIN DM (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM.",https://www.healthgrades.com/drugs/fda/tussin-dm-dextromethorphan-hbr-guaifenesin-liquid
589,Drug Type: HUMAN OTC DRUG,tussin dm,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,KIT,"Get an overview of TUSSIN DM (dextromethorphan hbr, guaifenesin kit), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin dm can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin dm.",https://www.healthgrades.com/drugs/fda/tussin-dm-dextromethorphan-hbr-guaifenesin-kit
590,Drug Type: HUMAN OTC DRUG,Tussin DM,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN DM (dextromethorphan hbr, guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM.",https://www.healthgrades.com/drugs/fda/tussin-dm-dextromethorphan-hbr-guaifenesin-solution
591,Drug Type: HUMAN OTC DRUG,Tussin DM Adult,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM ADULT (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Adult can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Adult.",https://www.healthgrades.com/drugs/fda/tussin-dm-adult-dextromethorphan-hbr-guaifenesin-liquid
592,Drug Type: HUMAN OTC DRUG,Tussin DM Cough and Chest Congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH AND CHEST CONGESTION (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough and Chest Congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough and Chest Congestion.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-congestion-dextromethorphan-hbr-guaifenesin-liquid
593,Drug Type: HUMAN OTC DRUG,Tussin DM cough and chest congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN DM COUGH AND CHEST CONGESTION (dextromethorphan hbr, guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM cough and chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM cough and chest congestion.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-congestion-dextromethorphan-hbr-guaifenesin-solution
594,Drug Type: HUMAN OTC DRUG,Tussin DM Cough and Chest Congestion Adult,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH AND CHEST CONGESTION ADULT (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough and Chest Congestion Adult can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough and Chest Congestion Adult.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-congestion-adult-dextromethorphan-hbr-guaifenesin-liquid
595,Drug Type: HUMAN OTC DRUG,Tussin DM Cough and Chest Congestion Non Drowsy,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH AND CHEST CONGESTION NON DROWSY (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough and Chest Congestion Non Drowsy can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough and Chest Congestion Non Drowsy.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-congestion-non-drowsy-dextromethorphan-hbr-guaifenesin-liquid
596,Drug Type: HUMAN OTC DRUG,Tussin DM Cough and Chest Congestion sugar-free ReadyInCase,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH AND CHEST CONGESTION SUGAR-FREE READYINCASE (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough and Chest Congestion sugar-free ReadyInCase can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough and Chest Congestion sugar-free ReadyInCase.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-congestion-sugar-free-readyincase-dextromethorphan-hbr-guaifenesin-liquid
597,Drug Type: HUMAN OTC DRUG,Tussin DM Cough and Chest Non Drowsy,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH AND CHEST NON DROWSY (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough and Chest Non Drowsy can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough and Chest Non Drowsy.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-and-chest-non-drowsy-dextromethorphan-hbr-guaifenesin-liquid
598,Drug Type: HUMAN OTC DRUG,Tussin DM Cough Nighttime Maximum Strength,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH NIGHTTIME MAXIMUM STRENGTH (dextromethorphan hbr, doxylamine succinate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough Nighttime Maximum Strength can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough Nighttime Maximum Strength.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-nighttime-maximum-strength-dextromethorphan-hbr-doxylamine-succinate-liquid
599,Drug Type: HUMAN OTC DRUG,Tussin DM Cough suppressant/Expectorant,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM COUGH SUPPRESSANT/EXPECTORANT (dextromethorphan hydrobromide, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Cough suppressant/Expectorant can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Cough suppressant/Expectorant.",https://www.healthgrades.com/drugs/fda/tussin-dm-cough-suppressant-expectorant-dextromethorphan-hydrobromide-guaifenesin-liquid
600,Drug Type: HUMAN OTC DRUG,Tussin DM Max,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM MAX (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Max can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Max.",https://www.healthgrades.com/drugs/fda/tussin-dm-max-dextromethorphan-hbr-guaifenesin-liquid
601,Drug Type: HUMAN OTC DRUG,tussin dm max,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN DM MAX (dextromethorphan hbr, guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin dm max can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin dm max.",https://www.healthgrades.com/drugs/fda/tussin-dm-max-dextromethorphan-hbr-guaifenesin-solution
602,Drug Type: HUMAN OTC DRUG,tussin dm max adult cough and chest congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN DM MAX ADULT COUGH AND CHEST CONGESTION (dextromethorphan hbr, guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin dm max adult cough and chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin dm max adult cough and chest congestion.",https://www.healthgrades.com/drugs/fda/tussin-dm-max-adult-cough-and-chest-congestion-dextromethorphan-hbr-guaifenesin-solution
603,Drug Type: HUMAN OTC DRUG,Tussin DM Max Nighttime,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM MAX NIGHTTIME (dextromethorphan hbr, doxylamine succinate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Max Nighttime can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Max Nighttime.",https://www.healthgrades.com/drugs/fda/tussin-dm-max-nighttime-dextromethorphan-hbr-doxylamine-succinate-liquid
604,Drug Type: HUMAN OTC DRUG,Tussin DM Maximum Strength,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM MAXIMUM STRENGTH (dextromethorphan hbr, doxylamine succinate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Maximum Strength can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Maximum Strength.",https://www.healthgrades.com/drugs/fda/tussin-dm-maximum-strength-dextromethorphan-hbr-doxylamine-succinate-liquid
605,Drug Type: HUMAN OTC DRUG,Tussin DM Sugar Free,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM SUGAR FREE (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Sugar Free can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Sugar Free.",https://www.healthgrades.com/drugs/fda/tussin-dm-sugar-free-dextromethorphan-hbr-guaifenesin-liquid
606,Drug Type: HUMAN OTC DRUG,Tussin DM Sugar Free Non Drowsy,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN DM SUGAR FREE NON DROWSY (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin DM Sugar Free Non Drowsy can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin DM Sugar Free Non Drowsy.",https://www.healthgrades.com/drugs/fda/tussin-dm-sugar-free-non-drowsy-dextromethorphan-hbr-guaifenesin-liquid
607,Drug Type: HUMAN OTC DRUG,tussin expectorant for adults,GUAIFENESIN,HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN EXPECTORANT FOR ADULTS (guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin expectorant for adults can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin expectorant for adults.",https://www.healthgrades.com/drugs/fda/tussin-expectorant-for-adults-guaifenesin-solution
608,Drug Type: HUMAN OTC DRUG,Tussin Long Acting Cough,DEXTROMETHORPHAN HBR,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN LONG ACTING COUGH (dextromethorphan hbr liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Long Acting Cough can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Long Acting Cough.",https://www.healthgrades.com/drugs/fda/tussin-long-acting-cough-dextromethorphan-hbr-liquid
609,Drug Type: HUMAN OTC DRUG,Tussin Long Acting Cough READYINCASE,DEXTROMETHORPHAN HBR,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN LONG ACTING COUGH READYINCASE (dextromethorphan hbr liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Long Acting Cough READYINCASE can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Long Acting Cough READYINCASE.",https://www.healthgrades.com/drugs/fda/tussin-long-acting-cough-readyincase-dextromethorphan-hbr-liquid
610,Drug Type: HUMAN OTC DRUG,tussin mucus and chest congestion,GUAIFENESIN,HUMAN OTC DRUG,ORAL,SYRUP,"Get an overview of TUSSIN MUCUS AND CHEST CONGESTION (guaifenesin syrup), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin mucus and chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin mucus and chest congestion.",https://www.healthgrades.com/drugs/fda/tussin-mucus-and-chest-congestion-guaifenesin-syrup
611,Drug Type: HUMAN OTC DRUG,Tussin Mucus and Chest Congestion,GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN MUCUS AND CHEST CONGESTION (guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Mucus and Chest Congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Mucus and Chest Congestion.",https://www.healthgrades.com/drugs/fda/tussin-mucus-and-chest-congestion-guaifenesin-liquid
612,Drug Type: HUMAN OTC DRUG,Tussin Mucus and Chest Congestion Adult,GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN MUCUS AND CHEST CONGESTION ADULT (guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Mucus and Chest Congestion Adult can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Mucus and Chest Congestion Adult.",https://www.healthgrades.com/drugs/fda/tussin-mucus-and-chest-congestion-adult-guaifenesin-liquid
613,Drug Type: HUMAN OTC DRUG,Tussin mucus plus Chest Congestion,GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN MUCUS PLUS CHEST CONGESTION (guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin mucus plus Chest Congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin mucus plus Chest Congestion.",https://www.healthgrades.com/drugs/fda/tussin-mucus-plus-chest-congestion-guaifenesin-liquid
614,Drug Type: HUMAN OTC DRUG,tussin mucus plus chest congestion,GUAIFENESIN,HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN MUCUS PLUS CHEST CONGESTION (guaifenesin solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin mucus plus chest congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin mucus plus chest congestion .",https://www.healthgrades.com/drugs/fda/tussin-mucus-plus-chest-congestion-guaifenesin-solution
615,Drug Type: HUMAN OTC DRUG,Tussin Multi Symptom Cold CF Adult,"DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN MULTI SYMPTOM COLD CF ADULT (dextromethorphan hbr, guaifenesin, phenylephrine liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Multi Symptom Cold CF Adult can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Multi Symptom Cold CF Adult.",https://www.healthgrades.com/drugs/fda/tussin-multi-symptom-cold-cf-adult-dextromethorphan-hbr-guaifenesin-phenylephrine-liquid
616,Drug Type: HUMAN OTC DRUG,Tussin Nighttime Cough Control,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN NIGHTTIME COUGH CONTROL (dextromethorphan hbr, doxylamine succinate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Nighttime Cough Control can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Nighttime Cough Control.",https://www.healthgrades.com/drugs/fda/tussin-nighttime-cough-control-dextromethorphan-hbr-doxylamine-succinate-solution
617,Drug Type: HUMAN OTC DRUG,Tussin Nighttime Cough DM Maximum Strength,"DEXTROMETHORPHAN HBR, DOXYLAMINE SUCCINATE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN NIGHTTIME COUGH DM MAXIMUM STRENGTH (dextromethorphan hbr, doxylamine succinate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Nighttime Cough DM Maximum Strength can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Nighttime Cough DM Maximum Strength.",https://www.healthgrades.com/drugs/fda/tussin-nighttime-cough-dm-maximum-strength-dextromethorphan-hbr-doxylamine-succinate-liquid
618,Drug Type: HUMAN OTC DRUG,Tussin Non Drowsy,GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN NON DROWSY (guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Non Drowsy can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Non Drowsy.",https://www.healthgrades.com/drugs/fda/tussin-non-drowsy-guaifenesin-liquid
619,Drug Type: HUMAN OTC DRUG,Tussin Peak Cold Cough plus Chest Congestion DM,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN PEAK COLD COUGH PLUS CHEST CONGESTION DM (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Peak Cold Cough plus Chest Congestion DM can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Peak Cold Cough plus Chest Congestion DM.",https://www.healthgrades.com/drugs/fda/tussin-peak-cold-cough-plus-chest-congestion-dm-dextromethorphan-hbr-guaifenesin-liquid
620,Drug Type: HUMAN OTC DRUG,Tussin Peak Cold Maximum Strength Cough plus Chest Congestion DM,"DEXTROMETHORPHAN HBR, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN PEAK COLD MAXIMUM STRENGTH COUGH PLUS CHEST CONGESTION DM (dextromethorphan hbr, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Peak Cold Maximum Strength Cough plus Chest Congestion DM can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Peak Cold Maximum Strength Cough plus Chest Congestion DM.",https://www.healthgrades.com/drugs/fda/tussin-peak-cold-maximum-strength-cough-plus-chest-congestion-dm-dextromethorphan-hbr-guaifenesin-liquid
621,Drug Type: HUMAN OTC DRUG,tussin severe multi symptom cough cold plus flu CF MAX,"ACETAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,SOLUTION,"Get an overview of TUSSIN SEVERE MULTI SYMPTOM COUGH COLD PLUS FLU CF MAX (acetaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in tussin severe multi symptom cough cold plus flu CF MAX can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as tussin severe multi symptom cough cold plus flu CF MAX.",https://www.healthgrades.com/drugs/fda/tussin-severe-multi-symptom-cough-cold-plus-flu-cf-max-acetaminophen-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-solution
622,Drug Type: HUMAN OTC DRUG,Tussin Sugar Free,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSIN SUGAR FREE (dextromethorphan hydrobromide, guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussin Sugar Free can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussin Sugar Free.",https://www.healthgrades.com/drugs/fda/tussin-sugar-free-dextromethorphan-hydrobromide-guaifenesin-liquid
623,Drug Type: HUMAN PRESCRIPTION DRUG,Tussionex Pennkinetic,HYDROCODONE AND CHLORPHENIRAMINE,HUMAN PRESCRIPTION DRUG,ORAL,"SUSPENSION, EXTENDED RELEASE","Get an overview of TUSSIONEX PENNKINETIC (hydrocodone and chlorpheniramine suspension, extended release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussionex Pennkinetic can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussionex Pennkinetic.",https://www.healthgrades.com/drugs/feed/tussionex-pennkinetic
624,Drug Type: HUMAN OTC DRUG,Tusslin,"DEXTROMETHORPHAN HYDROBROMIDE, GUAIFENESIN, AND PHENYLEPHRINE HYDROCHLORIDE",HUMAN OTC DRUG,ORAL,SYRUP,"Get an overview of TUSSLIN (dextromethorphan hydrobromide, guaifenesin, and phenylephrine hydrochloride syrup), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tusslin can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tusslin.",https://www.healthgrades.com/drugs/fda/tusslin-dextromethorphan-hydrobromide-guaifenesin-and-phenylephrine-hydrochloride-syrup
625,Drug Type: HUMAN OTC DRUG,Tusslin Pediatric,"DEXTROMETHORPHAN HBR, GUIAFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,NA,ORAL,"Get an overview of TUSSLIN PEDIATRIC (dextromethorphan hbr, guiafenesin, phenylephrine hcl solution/ drops), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tusslin Pediatric can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tusslin Pediatric.",https://www.healthgrades.com/drugs/fda/tusslin-pediatric-dextromethorphan-hbr-guiafenesin-phenylephrine-hcl-solution-drops
626,Drug Type: HUMAN OTC DRUG,Tussnex FM Cold and Sinus,"ACTEAMINOPHEN, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSNEX FM COLD AND SINUS (acteaminophen, guaifenesin, phenylephrine hcl liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussnex FM Cold and Sinus can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussnex FM Cold and Sinus.",https://www.healthgrades.com/drugs/fda/tussnex-fm-cold-and-sinus-acteaminophen-guaifenesin-phenylephrine-hcl-liquid
627,Drug Type: HUMAN OTC DRUG,"Tussnex FM Cold, Flu and Sore Throat","ACTEAMINOPHEN, DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSNEX FM COLD, FLU AND SORE THROAT (acteaminophen, dextromethorphan hbr, guaifenesin, phenylephrine hcl liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussnex FM Cold, Flu and Sore Throat can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussnex FM Cold, Flu and Sore Throat.",https://www.healthgrades.com/drugs/fda/tussnex-fm-cold-flu-and-sore-throat-acteaminophen-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-liquid
628,Drug Type: HUMAN OTC DRUG,Tussnex FM Severe cough and congestion,"DEXTROMETHORPHAN HBR, GUAIFENESIN, PHENYLEPHRINE HCL",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of TUSSNEX FM SEVERE COUGH AND CONGESTION (dextromethorphan hbr, guaifenesin, phenylephrine hcl liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tussnex FM Severe cough and congestion can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tussnex FM Severe cough and congestion.",https://www.healthgrades.com/drugs/fda/tussnex-fm-severe-cough-and-congestion-dextromethorphan-hbr-guaifenesin-phenylephrine-hcl-liquid
629,Drug Type: HUMAN PRESCRIPTION DRUG,Tuxarin,CODEINE PHOSPHATE AND CHLORPHENIRAMINE MALEATE,HUMAN PRESCRIPTION DRUG,ORAL,"TABLET, EXTENDED RELEASE","Get an overview of TUXARIN (codeine phosphate and chlorpheniramine maleate tablet, extended release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Tuxarin can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Tuxarin.",https://www.healthgrades.com/drugs/fda/tuxarin-codeine-phosphate-and-chlorpheniramine-maleate-tablet-extended-release
